,0
1359,1290678.2060864721
1360,361819.15768641885
1361,266748.14269318496
1362,35559.55869075685
1363,719884.0715837678
1364,509132.13498004
1365,678544.5822905622
1366,269598.6840262305
1367,1421243.163696352
1368,271916.65055923496
1369,1300315.012607872
1370,859507.49761574
1371,934510.2844364276
1372,417878.5393148458
1373,1099863.4517514114
1374,1230269.2065593493
1375,736159.8177594309
1376,247451.8906918267
1377,374114.1997949226
1378,767069.8286098293
1379,499400.1018688708
1380,642261.9023484574
1381,286955.27987736266
1382,569237.214871735
1383,442211.2770115393
1384,583754.421879561
1385,287029.18652279343
1386,494459.1432596132
1387,702683.6689080107
1388,50751.303036175435
1389,-172894.8120522826
1390,198383.6779668713
1391,247844.9532535014
1392,146691.45552481082
1393,658823.7435137256
1394,777517.8361756896
1395,2069292.460274024
1396,591757.2873144175
1397,1357187.786507174
1398,648929.2237715259
1399,354204.40718878375
1400,-33780.86478176087
1401,631482.5298035583
1402,361029.63604244695
1403,406029.7481299875
1404,317593.71651361044
1405,350350.49458337633
1406,717243.5882443956
1407,157495.5005523814
1408,365245.1686246415
1409,517691.2253370556
1410,533506.3202089361
1411,646179.8665923964
1412,910681.9053272872
1413,1422344.6684604497
1414,550534.7615833543
1415,523015.292883259
1416,998083.9446372079
1417,265511.8550171648
1418,725118.6114618256
1419,585853.0956670898
1420,1400325.1958213337
1421,1017021.3161707312
1422,775995.4633815794
1423,593167.8101666211
1424,802679.6296739022
1425,283748.5870912551
1426,275846.6246303996
1427,1384123.5464140628
1428,851212.0942734944
1429,743073.9556230027
1430,233673.9782374298
1431,520338.86668014945
1432,-114005.638338183
1433,422508.02075162565
1434,330613.82280639024
1435,278800.0778412164
1436,544205.559079296
1437,449974.2733915178
1438,1314214.8614746644
1439,264848.7721149387
1440,856422.2305152834
1441,83611.33145066537
1442,459577.78769890603
1443,435085.59042840265
1444,827995.6701481448
1445,225309.14753913583
1446,1035927.3093996578
1447,784712.5282259019
1448,412452.5656763747
1449,753594.1809434536
1450,915065.0572609758
1451,324857.41163519165
1452,226382.11135289347
1453,1287986.9615688655
1454,392234.6327074501
1455,465082.08762413275
1456,1098410.6175794736
1457,702586.7875374893
1458,968570.6112232927
1459,563063.8820324447
1460,1544482.975538867
1461,407956.9935417642
1462,993753.0773048144
1463,371077.63191908796
1464,271119.85749915364
1465,571335.8366704066
1466,98406.05315625702
1467,918849.9956383527
1468,240873.43978449143
1469,615179.6342158298
1470,-266584.75838249037
1471,537468.5263816699
1472,1065731.8760483358
1473,223305.28824130382
1474,515670.2237193538
1475,1186281.8818073357
1476,395944.233356736
1477,481838.8938977815
1478,1174714.442430344
1479,206551.02743757714
1480,566373.8844929978
1481,701215.7497783853
1482,796791.2811175619
1483,464049.6595883182
1484,746498.1921211005
1485,1222381.9177543973
1486,936060.3453111429
1487,828039.9241992253
1488,354712.5943822203
1489,488116.97692281683
1490,382450.8861250405
1491,401541.53601360845
1492,390000.22407985874
1493,508383.0828328468
1494,433716.11092894035
1495,788888.327190682
1496,246380.10951165215
1497,415611.4815819905
1498,305844.6068271069
1499,552727.5342870135
1500,359539.4723118136
1501,862747.7074027393
1502,504014.8241391807
1503,458761.551034839
1504,225921.80547731632
1505,755829.1603481459
1506,401457.1572907907
1507,246218.0604303184
1508,757764.0253623279
1509,439505.67873435456
1510,415103.6488874175
1511,530541.10140531
1512,453277.25042328646
1513,278728.64083303337
1514,241298.73952199216
1515,454648.08576097304
1516,789466.7491731666
1517,412248.8547257207
1518,264281.9833722582
1519,834680.7971759256
1520,96497.67844608368
1521,495627.6840175466
1522,601325.2240076588
1523,173068.4017648992
1524,136785.19948351267
1525,784105.478358456
1526,139215.1909919292
1527,880673.0226905682
1528,146354.87475129782
1529,341144.43172808725
1530,112334.22781725053
1531,18396.70428129626
1532,564277.7154520736
1533,372171.50747933786
1534,439011.08200107096
1535,477841.57732361765
1536,370235.18754163815
1537,655590.9775867458
1538,1054806.6859987602
1539,678465.2383910931
1540,1412621.6760281222
1541,645749.2070614966
1542,404911.4489775986
1543,1177901.7101381011
1544,113650.94540476642
1545,429666.3105760843
1546,684151.8316116187
1547,745534.9283811378
1548,501011.2630511677
1549,833625.4072624306
1550,95534.87534401345
1551,401195.93540400616
1552,86990.12658118585
1553,635755.3807964487
1554,968298.6520623333
1555,509849.24645185005
1556,679762.4803827801
1557,550344.254948033
1558,598194.7757648559
1559,835238.4831645522
1560,185715.7971687758
1561,584155.5655093716
1562,900740.4844947363
1563,330262.43743131787
1564,480880.2637434419
1565,496163.87334224477
1566,252111.1164956303
1567,472020.5312391706
1568,1226935.9503977462
1569,714863.7892694592
1570,630337.6427528309
1571,696587.393226461
1572,474980.53733929875
1573,419793.5037129243
1574,405480.99047228275
1575,193079.3995898958
1576,941705.4827849815
1577,841956.1083171853
1578,166816.86737038946
1579,558303.9067450755
1580,307195.87323053635
1581,106208.82514423894
1582,913417.5695069478
1583,196415.83456289134
1584,729236.1392911408
1585,1546969.6440782612
1586,181094.80762518902
1587,772671.3537828099
1588,743753.2113679938
1589,184376.76294282387
1590,1012712.2053826234
1591,673961.255073015
1592,285386.43526940816
1593,470470.8144792081
1594,770201.5894733206
1595,543619.7416263846
1596,307395.95356076444
1597,590898.8245161853
1598,47384.80954887398
1599,705670.698641785
1600,524708.6146061897
1601,129905.96008198039
1602,512564.05266317236
1603,686610.6266594032
1604,1487501.8164820871
1605,930176.6950818602
1606,821518.2602507443
1607,717198.1578253424
1608,909424.2805543401
1609,843149.5476197036
1610,630084.5942176647
1611,463945.3014885904
1612,187601.48189046886
1613,474125.9949828719
1614,877698.7394438043
1615,319137.80356371985
1616,299374.76543929987
1617,278086.0906973488
1618,1294269.9204940097
1619,1410727.657234618
1620,1030507.5210082211
1621,808049.7588922967
1622,970227.5115136019
1623,570623.8778676413
1624,1491520.3005904388
1625,563221.3341769925
1626,1395407.4732928812
1627,717116.6111218972
1628,309471.6814292185
1629,331647.4908445352
1630,851690.7913580282
1631,993923.5004493123
1632,1109217.0264233556
1633,234290.79385740263
1634,470290.2147837996
1635,496480.60530520044
1636,197520.12743724248
1637,701535.7123791894
1638,663888.847220576
1639,922496.9668132873
1640,372921.5458198115
1641,1769342.586897289
1642,108254.7118907632
1643,331126.8644850474
1644,302599.541469592
1645,883700.0444217684
1646,221154.01733701146
1647,322941.35675139586
1648,1471936.9137808094
1649,344799.2957753154
1650,533996.7344404341
1651,871116.3421848927
1652,499338.84442518745
1653,264251.3993670408
1654,345482.148570986
1655,676306.4485911935
1656,625447.3134875008
1657,982081.7751365345
1658,397555.948148245
1659,332624.0909239589
1660,546144.2814363305
1661,1087299.825072749
1662,185143.63698076806
1663,477115.69541666575
1664,480428.5490537706
1665,1040391.296709116
1666,376438.85558059835
1667,1039728.0753360504
1668,-268041.73580816755
1669,502610.4160585647
1670,884338.4795635949
1671,121817.30402625888
1672,245759.5239298024
1673,478189.47190092143
1674,1112.432948914502
1675,377530.3026714717
1676,262500.000863095
1677,664920.6372324576
1678,425409.65106627624
1679,483484.09089567803
1680,644618.8330506616
1681,936049.1055064079
1682,300928.5927627861
1683,1133479.6006904766
1684,370074.71724328713
1685,1218461.7081356347
1686,212300.52224275772
1687,37747.94782531506
1688,1205833.7695730864
1689,682258.4856026582
1690,277567.22788397595
1691,936168.3354178354
1692,1513861.4075702876
1693,352866.2783972013
1694,391783.0564969713
1695,231929.89791340544
1696,1046269.4805629427
1697,924736.3965598758
1698,581455.5145958978
1699,749099.701783021
1700,478421.2799076112
1701,574761.2690537835
1702,95580.38506247575
1703,247681.22902744013
1704,417586.8789813892
1705,322668.70357214124
1706,481581.837755151
1707,371854.30212242843
1708,197030.70932232984
1709,765594.3187103696
1710,650621.8347036339
1711,1413289.5677299588
1712,549049.1275070627
1713,350243.21944589156
1714,233964.29384000233
1715,223119.60601955437
1716,132352.35964233516
1717,99680.9699511315
1718,207530.5094648035
1719,798153.9181541923
1720,700016.4062735577
1721,355998.51093362144
1722,503800.5481784119
1723,671604.9032606274
1724,880677.7690740725
1725,1303843.7381591066
1726,261149.64984045114
1727,705941.2043541124
1728,132067.06441470224
1729,541543.1367713059
1730,736631.502178407
1731,694761.3807702158
1732,270124.46694402903
1733,274679.7961508004
1734,2593844.187399863
1735,185660.1935458766
1736,44209.77011236956
1737,150509.69950806053
1738,144368.96647297597
1739,272020.9035436749
1740,376228.27264674567
1741,460293.2940730206
1742,561563.9504989724
1743,782033.9236864918
1744,379091.49010867544
1745,595383.5998053364
1746,573611.3242136363
1747,751947.4023529843
1748,734679.7646927785
1749,199081.95739981392
1750,-138155.12375893915
1751,407988.78021150175
1752,198957.88363728224
1753,498959.0159725393
1754,574794.7026409586
1755,474470.00418630766
1756,219016.20934750442
1757,129215.45775930543
1758,822492.9998581043
1759,565722.5322809718
1760,1018404.1506364961
1761,910413.3086342931
1762,988811.4283051862
1763,762929.0327708077
1764,395693.0655581419
1765,470933.4167534596
1766,234680.93042410695
1767,633427.9785775202
1768,263712.514894885
1769,1419177.9848951916
1770,384370.71022836585
1771,403999.49539385084
1772,498082.4898878399
1773,251756.82675687136
1774,318917.3844673631
1775,438122.96947970765
1776,-163919.11492656317
1777,516326.83450071816
1778,424947.24573022
1779,1885377.7681659902
1780,722280.5277846438
1781,30807.0735850879
1782,872203.7059350872
1783,881214.708373943
1784,376713.12737292633
1785,331133.32753591915
1786,848271.589690378
1787,524268.3383924713
1788,630986.9824382488
1789,473473.46336804575
1790,836783.1463702525
1791,1459169.5772982338
1792,316881.5422867135
1793,750642.3014567817
1794,540127.7775438698
1795,682840.1791360684
1796,496611.7530993209
1797,2069203.8140733298
1798,375297.62863846356
1799,558732.5582959664
1800,795879.4977841146
1801,-97162.80597091347
1802,249058.68618499336
1803,267417.9092652961
1804,589033.8588997521
1805,148775.95014288893
1806,131849.33654411754
1807,559232.45764807
1808,543981.2472228036
1809,648684.9243911242
1810,767193.7656067931
1811,45700.43192072795
1812,303852.72900106886
1813,346219.51705263625
1814,437173.67352941923
1815,401631.05666338257
1816,1594404.7813744233
1817,462170.4496268296
1818,402448.8602333189
1819,133041.36562231288
1820,372177.28170465876
1821,329438.52896391763
1822,514568.2718929638
1823,726319.0790867192
1824,1013048.7312879559
1825,92427.49105091253
1826,287273.51097734744
1827,247622.47083375225
1828,348249.83050384256
1829,604131.0746335494
1830,158432.4688456474
1831,1600965.0968189193
1832,499102.6905071838
1833,557389.2808342004
1834,291849.8119840969
1835,334951.01168616023
1836,205018.2074113298
1837,669355.5954130449
1838,774876.1427580841
1839,615594.421922521
1840,420507.6628760564
1841,834857.1523442426
1842,1203251.0679942882
1843,218347.02282200212
1844,650071.035178524
1845,403066.6729177815
1846,493232.417056342
1847,703348.4657332388
1848,178789.26288532873
1849,645339.3500019449
1850,531597.9484426804
1851,67057.1534534886
1852,336121.9333043741
1853,1339980.3393112775
1854,754471.0879879621
1855,568899.3251439692
1856,210327.25290497037
1857,695268.8092846193
1858,554446.2090398968
1859,563986.6441477711
1860,-16904.87037286241
1861,304436.6618211247
1862,436522.1826966796
1863,591772.2084763033
1864,697465.1037097174
1865,1087296.3068762952
1866,12110.392216536886
1867,296110.2985062689
1868,535872.1538127569
1869,958647.8351784804
1870,908187.3345997852
1871,455191.591249857
1872,735130.5302662444
1873,221891.0845019032
1874,536122.8170154952
1875,684219.3263880408
1876,837629.2293370556
1877,458071.08056105406
1878,555885.5307962537
1879,3218.098994502565
1880,623699.9853316445
1881,518989.3842713535
1882,270188.45386550704
1883,-74319.08781386097
1884,699220.2168808754
1885,850268.8253825615
1886,1398785.9125794568
1887,1424771.794216338
1888,204207.4090882938
1889,259506.01596073626
1890,647633.9540542293
1891,670699.3164479346
1892,250158.61897157272
1893,128356.61522949743
1894,509790.60372890707
1895,231534.4346700682
1896,571390.2549876168
1897,244220.49541374628
1898,770475.9468110314
1899,235432.5625878945
1900,157051.212878582
1901,571228.024246286
1902,341710.02848704543
1903,585191.0167909337
1904,312833.34267617017
1905,195712.58257885656
1906,894584.487159564
1907,874291.229504455
1908,175616.04814012366
1909,1128764.0213498878
1910,293405.0282495271
1911,244932.0582563384
1912,575592.8111837773
1913,758664.2460815642
1914,43990.32248226955
1915,826132.0144966688
1916,452117.73632124637
1917,849707.4846884579
1918,519821.2545840291
1919,552108.2295152287
1920,161657.68936875561
1921,764707.0578649186
1922,192268.48486470775
1923,616704.0282390186
1924,498536.2642861365
1925,345970.8961005175
1926,413556.28600480885
1927,353275.90563669056
1928,515938.87790375995
1929,496126.48087851657
1930,692303.0228497155
1931,471616.74314968695
1932,734286.5160446856
1933,276202.29373230104
1934,238645.8893720447
1935,300812.92063049134
1936,1491633.635930481
1937,750215.8357666762
1938,392900.66910860955
1939,846810.5337692074
1940,578635.9061516926
1941,308580.02459230553
1942,448980.66220136825
1943,224426.93307499454
1944,-42179.76997198461
1945,654554.2010706249
1946,977015.0138010274
1947,874005.3524818675
1948,208294.95868459885
1949,468230.82059341564
1950,222160.02833013516
1951,721084.6325156146
1952,1439086.9273579428
1953,1162730.4806988905
1954,1746270.8105032276
1955,180543.33340956288
1956,-61181.53267796905
1957,657750.1130813392
1958,799185.6664682099
1959,567434.2152827577
1960,960077.624137624
1961,812330.9759201034
1962,499465.39436518925
1963,594057.8121122093
1964,426620.9844902628
1965,1975449.80903546
1966,553466.4932565788
1967,375862.0834738066
1968,502277.6277674873
1969,210999.32455607748
1970,284003.662722662
1971,427713.30635252234
1972,1124829.2542410158
1973,264627.51370037795
1974,1119653.9923496814
1975,983941.3666564961
1976,1320936.2774006464
1977,79750.38665242546
1978,846118.5485744445
1979,763966.963057469
1980,667323.8512907394
1981,783420.4607175728
1982,652835.5671907992
1983,371644.6738265533
1984,1166131.840397352
1985,667093.9002884016
1986,639674.4979521607
1987,1311731.86921919
1988,540776.9155736058
1989,174715.92654639093
1990,482131.48950566107
1991,250485.87952809053
1992,650111.9171179712
1993,808327.999563058
1994,662103.9371553058
1995,407775.53557130403
1996,368778.15770868026
1997,593082.19523526
1998,661860.8610654094
1999,181655.41919110203
2000,175760.0701535095
2001,557275.1755317175
2002,464264.1852711787
2003,387038.5847412639
2004,1037148.6976692063
2005,417140.19839254033
2006,550436.3359265372
2007,183188.0244639942
2008,79008.38205830427
2009,245820.14027835627
2010,226458.7027442173
2011,747563.5993688193
2012,213659.98127783008
2013,493583.54268066376
2014,264804.4284370818
2015,863976.5726309126
2016,484744.57558430766
2017,-39597.39390994128
2018,276853.8032707126
2019,782959.6083067484
2020,240616.4660074378
2021,279290.98726352624
2022,543575.738899355
2023,758432.0853002915
2024,503769.1288745238
2025,948243.124667564
2026,519786.016246469
2027,1134870.7282523196
2028,462347.29457807157
2029,463452.44776233763
2030,452837.21041521605
2031,1687262.4386909911
2032,51809.38709554769
2033,767460.8776449423
2034,641656.9138089211
2035,63534.64908001805
2036,1415601.0234482102
2037,1472194.102162667
2038,1034041.2300374055
2039,564452.3870248385
2040,344097.2430489218
2041,609948.7081862376
2042,309256.48929539486
2043,622174.2754899894
2044,746395.3471436822
2045,231457.64174352732
2046,596810.4812172024
2047,1038171.2978106657
2048,487137.31864514214
2049,714122.0258356971
2050,231327.0658263035
2051,693099.8215294689
2052,622674.9900559147
2053,247984.71546555642
2054,679584.0770614521
2055,1266853.3199523943
2056,901783.1171881267
2057,-29961.16722757672
2058,96427.26579365163
2059,1177477.0301446635
2060,1174072.5549393343
2061,589358.2921960417
2062,1026365.0589725388
2063,465492.48403954133
2064,652509.4528532823
2065,647642.3017953974
2066,293293.5179270258
2067,705668.9616284567
2068,717291.1041072338
2069,299833.7417589234
2070,432524.7119573717
2071,836624.7943166933
2072,653491.4138206945
2073,859349.5812695121
2074,600334.9580893765
2075,236395.95484196552
2076,1703414.2025800063
2077,492957.5786574945
2078,461797.17373300344
2079,651170.9349798589
2080,458358.9046164664
2081,282843.2842097973
2082,474228.3331013607
2083,836685.7931092173
2084,607897.0330053639
2085,444728.31946174265
2086,717578.5462561514
2087,172329.58194018307
2088,742051.4879816602
2089,-49329.67855801646
2090,339874.83601608104
2091,390343.4789579018
2092,592865.5917211454
2093,415681.19286595576
2094,404697.5493688389
2095,842403.7183191156
2096,423304.6686013064
2097,-70133.81219391237
2098,-80572.68145536803
2099,103416.93388131395
2100,860923.7926977003
2101,626327.3840709837
2102,624865.6173188478
2103,-91615.83002351865
2104,879234.6730625898
2105,1632289.6578412224
2106,417764.6156321692
2107,1209376.670986754
2108,689747.0890248668
2109,371546.9820654957
2110,106299.74029908067
2111,712042.11648337
2112,941061.4103438762
2113,84979.41774168634
2114,447813.3105504047
2115,712388.6762185378
2116,438692.1302560356
2117,551879.6125586546
2118,481986.82159953145
2119,220972.49991088378
2120,570305.8041470371
2121,233528.20941260835
2122,-34019.90113511737
2123,229244.76253124792
2124,707536.363095885
2125,712998.2892975202
2126,44736.26167528023
2127,963304.2894462881
2128,355351.21159394586
2129,950860.0462952483
2130,156390.46218532132
2131,788385.3012834156
2132,499989.26169156365
2133,1086141.9261778435
2134,933309.9115428507
2135,434422.30632332654
2136,-50916.2881242478
2137,824913.0984317468
2138,549905.1302825565
2139,563636.0235567336
2140,622370.9095855923
2141,718065.883997244
2142,129217.10593754519
2143,-131574.3403989599
2144,1033915.1298142598
2145,533852.6534231425
2146,138423.93715798232
2147,218115.97789595375
2148,233268.8959183065
2149,704373.0589287783
2150,380670.8378508234
2151,519707.20822177094
2152,498763.25114595157
2153,473733.243117535
2154,321038.70088807936
2155,639668.1996359845
2156,17714.99132400393
2157,-78399.02411088828
2158,367264.50810424634
2159,518437.66577673587
2160,17166.633046902745
2161,527070.8732123655
2162,451077.4407087377
2163,372083.02170225023
2164,578586.748066952
2165,587214.633845674
2166,985248.3998285261
2167,797638.1683192357
2168,222957.09618475247
2169,486667.38421144045
2170,519356.86656823114
2171,599327.9829145039
2172,604387.8844854118
2173,556004.7993739287
2174,530374.546586155
2175,639089.1373788895
2176,556554.79943139
2177,1129641.4187100474
2178,938516.3412482272
2179,319285.14125224436
2180,1019030.7254047688
2181,74750.49839544896
2182,419470.1661103639
2183,533454.9345104948
2184,692114.1497095776
2185,733160.3435555754
2186,78043.83801020513
2187,408065.9630688038
2188,278022.08876949537
2189,482545.19533778867
2190,896355.3202565712
2191,223788.43178115098
2192,277382.3184765273
2193,1501719.0155211007
2194,164121.69872603635
2195,783309.8696934353
2196,70241.4251949669
2197,148536.98074862134
2198,905895.7911282285
2199,401302.51787531655
2200,684276.0473589964
2201,283353.5644922875
2202,1154094.6368755433
2203,466745.3454411838
2204,350769.98437867046
2205,720502.7224185624
2206,266366.2488369275
2207,423352.988965702
2208,-10852.521736330411
2209,94073.12177352083
2210,1031251.142234567
2211,235577.92620578693
2212,425413.55529318366
2213,-46579.19652172091
2214,33206.879245520744
2215,411778.92933943646
2216,1267935.599440822
2217,578272.8311851071
2218,237615.22815622546
2219,211376.56625745934
2220,792702.7217726853
2221,595215.5564137443
2222,906648.118251525
2223,560428.1279646899
2224,324859.9348505357
2225,507034.93279855
2226,593143.7497074937
2227,287045.51097845094
2228,323905.9966083516
2229,1011207.3122229654
2230,574452.1857938218
2231,670571.4180267138
2232,-125797.51464526007
2233,393081.24063316104
2234,542465.6812187335
2235,499771.2692130393
2236,465830.21045367257
2237,411240.181070219
2238,428743.78934407677
2239,143597.3666836421
2240,257682.60737261147
2241,271325.35154334496
2242,468085.9119415188
2243,597995.0648558857
2244,476895.491242099
2245,755890.0131628179
2246,483019.0823506772
2247,966284.0036228389
2248,944907.7296133953
2249,494594.0360665949
2250,364861.2669969739
2251,615578.1861804915
2252,374777.94416929316
2253,240405.8194657152
2254,632262.7790526903
2255,383791.82406704116
2256,485394.8187724957
2257,122163.08765914099
2258,341496.8496419841
2259,70697.89150430309
2260,640285.255140915
2261,209061.65960889024
2262,378018.02508184034
2263,950020.7411994758
2264,1004667.2595298655
2265,497899.4357304616
2266,274562.2810095454
2267,520150.3662996922
2268,339954.5124012502
2269,712106.1634168422
2270,329305.7297777826
2271,634064.9750897995
2272,433143.43849409453
2273,418045.44230518234
2274,431010.2800025105
2275,135806.28763655573
2276,999402.7824918682
2277,616055.1907854698
2278,778702.967191453
2279,1096222.814316696
2280,916486.4113459651
2281,604122.848561605
2282,196769.1596774573
2283,508962.1145527264
2284,1509414.0853308574
2285,296435.9696281629
2286,449195.79155270115
2287,449813.1857179495
2288,850730.8639057447
2289,704656.4962131869
2290,253676.6194590942
2291,787974.3378316145
2292,185240.75111621182
2293,1477444.1012208024
2294,555754.0638928423
2295,424919.98605624284
2296,689369.5117863183
2297,651342.2792348316
2298,761388.7777594519
2299,123060.92419771006
2300,232087.23723293282
2301,360329.2702501479
2302,761669.2924193607
2303,1824319.3914970644
2304,1269397.1188807925
2305,582619.5304292318
2306,162031.24983655813
2307,121373.79819914734
2308,325551.2084152566
2309,339042.241570537
2310,637544.260280624
2311,269160.1946415133
2312,177157.42318215856
2313,411134.2252182689
2314,548012.2432866136
2315,593016.6063697825
2316,1366146.237903161
2317,264816.6331227741
2318,464655.0395288968
2319,1178156.5270586424
2320,594044.4928676712
2321,547800.4418825275
2322,430064.9242683399
2323,232354.46820869722
2324,575993.4256497019
2325,545001.6785284193
2326,173473.70014035923
2327,91825.10728886968
2328,284262.8159958002
2329,117103.4507550578
2330,260790.96769730316
2331,358135.3525127169
2332,1238962.5559524833
2333,283957.3865808343
2334,305963.41357843566
2335,295338.91752047883
2336,442975.23206853634
2337,1271732.2941755066
2338,463542.51696425304
2339,315380.0161136425
2340,306272.44614863035
2341,854991.8315557245
2342,1193879.499972431
2343,355723.08495510323
2344,1385249.4300002586
2345,450804.11593472306
2346,1083328.5520852963
2347,391340.269103372
2348,513907.29990943917
2349,779241.8052140748
2350,906482.280434207
2351,747145.3677505868
2352,220902.1700616228
2353,912590.8657722777
2354,439804.31998388853
2355,266908.465496738
2356,659410.0758102702
2357,563009.1515404262
2358,567796.9857803853
2359,306960.77085875836
2360,248459.74205431849
2361,156375.6504016653
2362,540074.4221829745
2363,221491.00023155683
2364,513466.23780656746
2365,344073.3756563371
2366,101150.07976852328
2367,720331.652273452
2368,881139.6595125335
2369,63943.78194266715
2370,642608.7088778603
2371,389722.9915330856
2372,245533.63415168016
2373,429859.60165220755
2374,421203.3174647137
2375,254488.12586583517
2376,742505.7127188932
2377,26961.118139401602
2378,312121.5308406737
2379,307202.48600724747
2380,1090979.2265027766
2381,190735.09863979713
2382,868111.441905538
2383,400320.77767477976
2384,445546.3526594031
2385,1021892.5422159935
2386,666320.920436813
2387,597099.5843308119
2388,874449.9019738593
2389,273908.11568827694
2390,562358.7854709616
2391,265032.9739417947
2392,379669.48071710614
2393,86452.18374786398
2394,248971.79738845985
2395,416071.4806708894
2396,229482.46702327445
2397,813406.1801117203
2398,-39931.195153707085
2399,613716.9058480537
2400,523131.4716434035
2401,228082.25921272248
2402,626365.08448396
2403,549171.7708945728
2404,-79203.93119708143
2405,638869.203657351
2406,1237739.2879117639
2407,622629.5443092122
2408,412950.80105356756
2409,1345400.9494814766
2410,851457.9859670625
2411,179548.39734203462
2412,359820.7365008949
2413,738643.3913081016
2414,1071969.047104206
2415,36111.79713047051
2416,497999.06318359263
2417,456183.09949013114
2418,1022663.5540958537
2419,465813.5056661144
2420,247904.11280323844
2421,244467.86240047176
2422,536979.4298229697
2423,489355.1984625902
2424,1123637.336021156
2425,437158.0766784891
2426,1744688.8255035402
2427,274608.35128644475
2428,303040.7744823374
2429,141228.2891250237
2430,396913.15551635914
2431,468133.02462291333
2432,919821.0223386002
2433,511173.496087253
2434,-35831.026231391035
2435,476585.1566687643
2436,356158.6400752993
2437,962232.9990866837
2438,498680.3971030961
2439,1016414.2070134463
2440,536853.2584380541
2441,272790.4746820869
2442,470083.27535388595
2443,1040342.465892214
2444,337016.6185608525
2445,897454.4432873345
2446,1100159.1094904193
2447,395384.83738422755
2448,443844.45289197937
2449,-175293.48138068768
2450,569515.25397843
2451,58849.60901230533
2452,378008.2374911008
2453,570853.5194011776
2454,470064.6098336794
2455,878254.3679005114
2456,815737.1222770243
2457,239133.72395575006
2458,472483.62702756235
2459,70584.89603738103
2460,517805.4075328823
2461,478856.9852671097
2462,568167.3056715457
2463,532718.8958766571
2464,465332.4357915205
2465,562398.1575113906
2466,755171.0656793532
2467,561581.3625654264
2468,168769.35207365913
2469,1256559.686324405
2470,427012.06130013906
2471,626767.6014108455
2472,266856.9736350023
2473,361370.3317308241
2474,703734.6971571391
2475,111373.20111965726
2476,829498.7613120108
2477,192772.37082595343
2478,424442.2830468725
2479,67867.23677574156
2480,649412.6231598536
2481,531555.8224083759
2482,724339.00978667
2483,519313.3641215075
2484,358715.42763059505
2485,820365.7577651561
2486,926404.5128101379
2487,140337.07479664998
2488,1067535.3651365908
2489,673286.9378532134
2490,422749.6276482933
2491,611019.9808161624
2492,1008296.3048480466
2493,1197889.3512363583
2494,-79104.74243849123
2495,310149.5856571817
2496,358228.9542137997
2497,653889.7847649391
2498,401203.66612816777
2499,425068.4380879443
2500,732207.9526884515
2501,667370.3962990107
2502,411751.11276162555
2503,149759.5079597482
2504,202869.51605033287
2505,542276.623563085
2506,232981.60920636338
2507,1090727.9570099474
2508,355055.126283708
2509,125982.07906187675
2510,900155.7255116442
2511,958053.4466185711
2512,643780.2317400132
2513,832197.8551575564
2514,495100.41172783426
2515,207398.75915741653
2516,511497.5767748108
2517,714604.3411767879
2518,401512.1485285
2519,423512.1301566975
2520,576893.334645103
2521,419993.21638865524
2522,474357.59442340105
2523,557086.8388435828
2524,950835.8417921182
2525,1166160.4744013217
2526,429650.2993577529
2527,718008.0736442454
2528,963027.1595965183
2529,850542.8337255843
2530,415891.00322255376
2531,290924.68388651323
2532,948513.6691756559
2533,288764.5370680168
2534,483002.3314217798
2535,700263.9306495207
2536,520278.25859976036
2537,380934.9665018077
2538,40523.618438016216
2539,805964.5336375098
2540,519727.3596153173
2541,126951.30199702049
2542,679668.6038412459
2543,964891.8259650281
2544,314186.73299967754
2545,453523.11016227375
2546,828619.3667030506
2547,302751.45660413033
2548,239209.70177441224
2549,347741.6544067131
2550,449133.86266593006
2551,395477.85833474086
2552,333334.6813863411
2553,678847.7951191679
2554,862960.833391914
2555,436772.4090744592
2556,475147.4815592639
2557,572492.4622074385
2558,513403.20660681184
2559,213795.79073681898
2560,650400.9206676349
2561,61566.85438083473
2562,379393.223855605
2563,1138622.373867785
2564,423260.18919177086
2565,314620.40266702767
2566,927616.5071025944
2567,1119336.815176141
2568,933438.8455218793
2569,305203.6938033396
2570,1143816.2394801779
2571,434119.25275929156
2572,183851.39245974488
2573,428188.88608512934
2574,595465.4431170305
2575,199032.08429988223
2576,-47011.21121644671
2577,725892.516790215
2578,992657.6889017037
2579,1718176.13340896
2580,666405.1227419748
2581,101879.94084895105
2582,667373.5065535461
2583,274415.7805627898
2584,245386.36664719967
2585,293444.17823283165
2586,161117.9004740601
2587,530416.1114949868
2588,591320.886380527
2589,1020593.6556314741
2590,415769.35035890655
2591,513477.98822515924
2592,460140.83970892115
2593,168967.7078725758
2594,1392416.4950590455
2595,800163.7246242999
2596,891664.3698352241
2597,577392.5527464779
2598,268040.8904624332
2599,403345.07603064424
2600,507070.86110076506
2601,538622.0270303311
2602,595720.9283489378
2603,-24779.46452461346
2604,1030694.123994023
2605,534824.9868086814
2606,716820.6956213658
2607,370858.157781495
2608,349923.2092178655
2609,218815.2898524255
2610,1117646.9359948053
2611,958425.2475876211
2612,771279.8220931565
2613,183647.12338861322
2614,184015.6085528648
2615,254124.6224447714
2616,1067483.3034587982
2617,683274.2625260093
2618,368379.9217814214
2619,429402.36751910404
2620,384237.2498279235
2621,947421.8363319797
2622,398437.5434455322
2623,383668.73302407796
2624,1667484.4941229085
2625,457873.6079856836
